"user_id","name","screen_name","location","description","protected","followers_count","friends_count","listed_count","created_at","favourites_count","utc_offset","time_zone","geo_enabled","verified","statuses_count","lang","contributors_enabled","is_translator","is_translation_enabled","profile_background_color","profile_background_image_url","profile_background_image_url_https","profile_background_tile","profile_image_url","profile_image_url_https","profile_image_url.1","profile_image_url_https.1","profile_link_color","profile_sidebar_border_color","profile_sidebar_fill_color","profile_text_color","profile_use_background_image","default_profile","default_profile_image","profile_banner_url","user_reference","user_relation"
"3643588823","1 BICI +","unabicimas_uy","Montevideo, Uruguay","Debido a la congestión del tráfico, contaminación y estrés, pedaleantes de todas las clases y condiciones sociales abogamos por una alternativa de transporte.",FALSE,19,93,1,2015-09-13 15:52:41,26,-10800,"Buenos Aires",TRUE,FALSE,7,"es",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/879432385456205824/AZzO78SY_normal.jpg","https://pbs.twimg.com/profile_images/879432385456205824/AZzO78SY_normal.jpg","http://pbs.twimg.com/profile_images/879432385456205824/AZzO78SY_normal.jpg","https://pbs.twimg.com/profile_images/879432385456205824/AZzO78SY_normal.jpg","ABB8C2","000000","000000","000000",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/3643588823/1498508189",NA,NA
"41724808","Gabriel  Rodríguez","Garodriguez",NA,"Periodista multimedia en EL PAÍS y dueño de una bici.  Mis opiniones ( intrascendentes ellas) a título personal",FALSE,1128,2458,12,2009-05-22 01:43:48,1793,-10800,"Buenos Aires",FALSE,FALSE,5418,"es",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/140815154/transmetropolitan-14-p07.jpg","https://pbs.twimg.com/profile_background_images/140815154/transmetropolitan-14-p07.jpg",FALSE,"http://pbs.twimg.com/profile_images/856592672399687681/CqYaWhnE_normal.jpg","https://pbs.twimg.com/profile_images/856592672399687681/CqYaWhnE_normal.jpg","http://pbs.twimg.com/profile_images/856592672399687681/CqYaWhnE_normal.jpg","https://pbs.twimg.com/profile_images/856592672399687681/CqYaWhnE_normal.jpg","0084B4","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/41724808/1493063189","unabicimas_uy","friend"
"26181255","Paula Bisiau","paulabisiau","Ciudad Autónoma de BsAs","Subsecretaria de Movilidad Sustentable y Segura @gcba. Trabajo para mejorar la calidad de vida en BA. Filósofa. Feminista. Amante del arte y @BAecobici",FALSE,5604,2558,109,2009-03-24 04:57:51,3677,-10800,"Buenos Aires",TRUE,FALSE,5005,"es",FALSE,FALSE,FALSE,"C6E2EE","http://pbs.twimg.com/profile_background_images/6597133/18_mercure04.jpg","https://pbs.twimg.com/profile_background_images/6597133/18_mercure04.jpg",FALSE,"http://pbs.twimg.com/profile_images/789271991211683841/phOG6tkU_normal.jpg","https://pbs.twimg.com/profile_images/789271991211683841/phOG6tkU_normal.jpg","http://pbs.twimg.com/profile_images/789271991211683841/phOG6tkU_normal.jpg","https://pbs.twimg.com/profile_images/789271991211683841/phOG6tkU_normal.jpg","1F98C7","C6E2EE","DAECF4","663B12",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/26181255/1452025584","unabicimas_uy","friend"
"404886141","MasaKritikoa Donosti","MK_Donostia",NA,NA,FALSE,283,151,12,2011-11-04 15:05:50,4,7200,"Madrid",FALSE,FALSE,324,"es",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/360148395/logo_MKD_100x100.png","https://pbs.twimg.com/profile_background_images/360148395/logo_MKD_100x100.png",FALSE,"http://pbs.twimg.com/profile_images/1627753310/logo_MKD_200x200_normal.png","https://pbs.twimg.com/profile_images/1627753310/logo_MKD_200x200_normal.png","http://pbs.twimg.com/profile_images/1627753310/logo_MKD_200x200_normal.png","https://pbs.twimg.com/profile_images/1627753310/logo_MKD_200x200_normal.png","0084B4","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,NA,"unabicimas_uy","friend"
"460181184","bicicriticaleon","bicicriticaleon","Leon","Somos un grupo de ciclistas que nos juntamos el último jueves de cada mes en Gúzman (León) a las 20:00 h. https://t.co/QpHm53vtd3",FALSE,2147,1093,66,2012-01-10 13:39:21,2632,NA,NA,TRUE,FALSE,5118,"es",FALSE,FALSE,FALSE,"F8B332","http://pbs.twimg.com/profile_background_images/772190942/0507cd72e88011d61fa1e9e39d973d25.png","https://pbs.twimg.com/profile_background_images/772190942/0507cd72e88011d61fa1e9e39d973d25.png",TRUE,"http://pbs.twimg.com/profile_images/684346986510835712/OdeOeh6M_normal.jpg","https://pbs.twimg.com/profile_images/684346986510835712/OdeOeh6M_normal.jpg","http://pbs.twimg.com/profile_images/684346986510835712/OdeOeh6M_normal.jpg","https://pbs.twimg.com/profile_images/684346986510835712/OdeOeh6M_normal.jpg","F8B332","FFFFFF","DDEEF6","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/460181184/1419007592","unabicimas_uy","friend"
"3121596059","MASA CRÍTICA MZ","MasaCriticaMZ","Manizales, Caldas","Masa Crítica de Manizales, Caldas, Colombia. Último miércoles de cada mes. +Amor —Motor.",FALSE,31,95,0,2015-03-27 15:52:46,0,NA,NA,TRUE,FALSE,12,"es",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/613814960913674240/SDDC-AtU_normal.jpg","https://pbs.twimg.com/profile_images/613814960913674240/SDDC-AtU_normal.jpg","http://pbs.twimg.com/profile_images/613814960913674240/SDDC-AtU_normal.jpg","https://pbs.twimg.com/profile_images/613814960913674240/SDDC-AtU_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/3121596059/1435179245","unabicimas_uy","friend"
"4121950816","Masa Critica Tarija","MasaCriticaTja","Tarija, Bolivia ","Ciudadanos voluntarios movilizados en bicicleta, promoviendo la bici como medio de transporte amigable y como herramienta de transformación de Tarija.",FALSE,133,84,1,2015-11-05 20:32:28,4,-14400,"La Paz",FALSE,FALSE,626,"es",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/662369534825897984/Zc3i11wt_normal.png","https://pbs.twimg.com/profile_images/662369534825897984/Zc3i11wt_normal.png","http://pbs.twimg.com/profile_images/662369534825897984/Zc3i11wt_normal.png","https://pbs.twimg.com/profile_images/662369534825897984/Zc3i11wt_normal.png","1B95E0","000000","000000","000000",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/4121950816/1455824278","unabicimas_uy","friend"
"326757328","MasaCriticaMvdeo","MasaCriticaMvd","Uruguay, Sud America","Espacio/tiempo de encuentro virtual por la celebración mensual de la comunidad biciclista de Montevideo en Masa Crítica. Queremos ciclovías en nuestra ciudad!!",FALSE,295,15,4,2011-06-30 12:55:03,0,-10800,"Buenos Aires",TRUE,FALSE,371,"es",FALSE,FALSE,FALSE,"709397","http://abs.twimg.com/images/themes/theme6/bg.gif","https://abs.twimg.com/images/themes/theme6/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/1420287296/mike_austin_normal.jpg","https://pbs.twimg.com/profile_images/1420287296/mike_austin_normal.jpg","http://pbs.twimg.com/profile_images/1420287296/mike_austin_normal.jpg","https://pbs.twimg.com/profile_images/1420287296/mike_austin_normal.jpg","FF3300","86A4A6","A0C5C7","333333",TRUE,FALSE,FALSE,NA,"unabicimas_uy","friend"
"2827300466","MASA CRITICA GUATE","masacriticaguat","Guatemala ","Somos un movimiento de ciclousuarios que buscamos promover la bicicleta como movilidad sostenible, amigable con el planeta.",FALSE,124,176,2,2014-09-23 02:56:51,0,-21600,"Mazatlan",FALSE,FALSE,499,"es",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/514248656661139456/8Wok_1Gq_normal.jpeg","https://pbs.twimg.com/profile_images/514248656661139456/8Wok_1Gq_normal.jpeg","http://pbs.twimg.com/profile_images/514248656661139456/8Wok_1Gq_normal.jpeg","https://pbs.twimg.com/profile_images/514248656661139456/8Wok_1Gq_normal.jpeg","FFCC4D","000000","000000","000000",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/2827300466/1411441424","unabicimas_uy","friend"
"3113897385","Masa Crítica Ponteve","MasaCriticaPont",NA,"Bicis, salud, planeta y muchas sonrisas",FALSE,96,91,2,2015-03-25 08:45:30,120,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,521,"es",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/580656597657092096/X7qrRAYH_normal.jpg","https://pbs.twimg.com/profile_images/580656597657092096/X7qrRAYH_normal.jpg","http://pbs.twimg.com/profile_images/580656597657092096/X7qrRAYH_normal.jpg","https://pbs.twimg.com/profile_images/580656597657092096/X7qrRAYH_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/3113897385/1427274583","unabicimas_uy","friend"
"2220367746","CriticalMass Trieste","CriticalMassTS",NA,"noi siamo il traffico - #Trieste",FALSE,67,90,7,2013-11-28 21:21:01,194,NA,NA,FALSE,FALSE,296,"it",FALSE,FALSE,FALSE,"131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",TRUE,"http://pbs.twimg.com/profile_images/378800000836078814/c25ccd20b0afb6c53403d309dd0904c9_normal.jpeg","https://pbs.twimg.com/profile_images/378800000836078814/c25ccd20b0afb6c53403d309dd0904c9_normal.jpeg","http://pbs.twimg.com/profile_images/378800000836078814/c25ccd20b0afb6c53403d309dd0904c9_normal.jpeg","https://pbs.twimg.com/profile_images/378800000836078814/c25ccd20b0afb6c53403d309dd0904c9_normal.jpeg","009999","EEEEEE","EFEFEF","333333",TRUE,FALSE,FALSE,NA,"unabicimas_uy","friend"
"17815546","MCA","copenhagenize","Copenhagen, Denmark","Putting the fuck you back into urban design since 2007. / Mikael Colville-Andersen / CEO Copenhagenize Design Co.  / Host of The Life-Sized City",FALSE,28789,122,1613,2008-12-02 19:15:42,4280,7200,"Copenhagen",TRUE,FALSE,30439,"en",FALSE,FALSE,FALSE,"1A1B1F","http://pbs.twimg.com/profile_background_images/709672088789975040/iflmKJnR.png","https://pbs.twimg.com/profile_background_images/709672088789975040/iflmKJnR.png",FALSE,"http://pbs.twimg.com/profile_images/764043949673701376/w4spnUvA_normal.jpg","https://pbs.twimg.com/profile_images/764043949673701376/w4spnUvA_normal.jpg","http://pbs.twimg.com/profile_images/764043949673701376/w4spnUvA_normal.jpg","https://pbs.twimg.com/profile_images/764043949673701376/w4spnUvA_normal.jpg","2FC2EF","FFFFFF","252429","666666",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/17815546/1458034493","unabicimas_uy","friend"
"2421039782","World Bank Transport","WBG_Transport","Washington DC","The Transport sector at the World Bank works to develop a global vision, clear actions and goals for Sustainable Mobility",FALSE,4036,346,175,2014-03-31 20:35:43,124,-14400,"Eastern Time (US & Canada)",FALSE,FALSE,2755,"en",FALSE,FALSE,FALSE,"D9DCCF","http://pbs.twimg.com/profile_background_images/453532031683530752/BhS-SBld.jpeg","https://pbs.twimg.com/profile_background_images/453532031683530752/BhS-SBld.jpeg",FALSE,"http://pbs.twimg.com/profile_images/468437733753376768/Uucm-cTo_normal.png","https://pbs.twimg.com/profile_images/468437733753376768/Uucm-cTo_normal.png","http://pbs.twimg.com/profile_images/468437733753376768/Uucm-cTo_normal.png","https://pbs.twimg.com/profile_images/468437733753376768/Uucm-cTo_normal.png","009999","FFFFFF","DDEEF6","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/2421039782/1447876746","unabicimas_uy","friend"
"581885870","SLoCaT Partnership","SLOCATCornie","Shanghai, China","SLoCaT promotes integration of sustainable transport in sustainable development and climate change policies. We focus on Asia, Africa and Latin America.",FALSE,3386,2470,266,2012-05-16 14:38:10,2424,-14400,"Eastern Time (US & Canada)",TRUE,FALSE,12559,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/3401199264/88cd7202fe7f4dd1bb673bbf30c84221_normal.jpeg","https://pbs.twimg.com/profile_images/3401199264/88cd7202fe7f4dd1bb673bbf30c84221_normal.jpeg","http://pbs.twimg.com/profile_images/3401199264/88cd7202fe7f4dd1bb673bbf30c84221_normal.jpeg","https://pbs.twimg.com/profile_images/3401199264/88cd7202fe7f4dd1bb673bbf30c84221_normal.jpeg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/581885870/1484794646","unabicimas_uy","friend"
"860241050","Ricardo Jerez Aura","Ricardo_JerezA","Santiago","Relaciones Internacionales FMBs, Ceo Director Velosantiago -Velotour, MCU, Pedal Club Escuela, ProAm -Critical Mass Worldwide",FALSE,228,617,9,2012-10-03 19:45:35,727,-10800,"Atlantic Time (Canada)",TRUE,FALSE,325,"es",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/873019413934505986/QXo7a-IY_normal.jpg","https://pbs.twimg.com/profile_images/873019413934505986/QXo7a-IY_normal.jpg","http://pbs.twimg.com/profile_images/873019413934505986/QXo7a-IY_normal.jpg","https://pbs.twimg.com/profile_images/873019413934505986/QXo7a-IY_normal.jpg","E81C4F","000000","000000","000000",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/860241050/1493243714","unabicimas_uy","friend"
"43474446","critical mass sydney","criticalmassnsw",NA,NA,FALSE,95,59,9,2009-05-30 03:45:06,0,NA,NA,FALSE,FALSE,3,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/239203734/cmass-logo_normal.png","https://pbs.twimg.com/profile_images/239203734/cmass-logo_normal.png","http://pbs.twimg.com/profile_images/239203734/cmass-logo_normal.png","https://pbs.twimg.com/profile_images/239203734/cmass-logo_normal.png","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,NA,"unabicimas_uy","friend"
"62000538","Critical Mass Delhi","criticalmassdel","Delhi, India",NA,FALSE,221,2,16,2009-08-01 09:18:00,0,19800,"New Delhi",FALSE,FALSE,9,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/544668444/n28200319471_48_normal.jpg","https://pbs.twimg.com/profile_images/544668444/n28200319471_48_normal.jpg","http://pbs.twimg.com/profile_images/544668444/n28200319471_48_normal.jpg","https://pbs.twimg.com/profile_images/544668444/n28200319471_48_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,NA,"unabicimas_uy","friend"
"29643412","SF Urban Riders","SFUrbanRiders","San Francisco","Promoting off-road cycling in San Francisco",FALSE,860,557,47,2009-04-08 04:45:53,19,-25200,"Pacific Time (US & Canada)",TRUE,FALSE,305,"en",FALSE,FALSE,FALSE,"131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",TRUE,"http://pbs.twimg.com/profile_images/130541440/Picture_7_normal.png","https://pbs.twimg.com/profile_images/130541440/Picture_7_normal.png","http://pbs.twimg.com/profile_images/130541440/Picture_7_normal.png","https://pbs.twimg.com/profile_images/130541440/Picture_7_normal.png","009999","EEEEEE","EFEFEF","333333",TRUE,FALSE,FALSE,NA,"unabicimas_uy","friend"
"20289274","LACntyBikeCoalition","lacbc","Los Angeles County","Founded in 1998, the Los Angeles County Bicycle Coalition (LACBC) works to make all communities in L.A. County healthy, safe, and fun places to ride a bike.",FALSE,13479,3559,505,2009-02-07 02:09:31,5366,-25200,"Pacific Time (US & Canada)",TRUE,FALSE,14832,"en",FALSE,FALSE,FALSE,"8DC63F","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/844579928209182720/a-h66F-w_normal.jpg","https://pbs.twimg.com/profile_images/844579928209182720/a-h66F-w_normal.jpg","http://pbs.twimg.com/profile_images/844579928209182720/a-h66F-w_normal.jpg","https://pbs.twimg.com/profile_images/844579928209182720/a-h66F-w_normal.jpg","0096D6","000000","000000","000000",TRUE,FALSE,FALSE,NA,"unabicimas_uy","friend"
"20187443","SF Bicycle Coalition","sfbike","San Francisco","Promoting the bicycle for everyday transportation.",FALSE,25953,1650,1136,2009-02-05 21:00:04,3868,-25200,"Pacific Time (US & Canada)",FALSE,TRUE,17583,"en",FALSE,FALSE,FALSE,"FFFFFF","http://pbs.twimg.com/profile_background_images/378800000055987316/6a39257f33264335d2a1159b9f79dfe2.png","https://pbs.twimg.com/profile_background_images/378800000055987316/6a39257f33264335d2a1159b9f79dfe2.png",TRUE,"http://pbs.twimg.com/profile_images/877296172334948353/dFponDeV_normal.jpg","https://pbs.twimg.com/profile_images/877296172334948353/dFponDeV_normal.jpg","http://pbs.twimg.com/profile_images/877296172334948353/dFponDeV_normal.jpg","https://pbs.twimg.com/profile_images/877296172334948353/dFponDeV_normal.jpg","1B95E0","FFFFFF","DDEEF6","333333",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/20187443/1496431839","unabicimas_uy","friend"
"62644597","CA Bicycle Coalition","CalBike","California","The California Bicycle Coalition enables more people to bicycle for healthier, safer, more prosperous communities for all. #bikeCA",FALSE,11085,1127,438,2009-08-03 22:48:40,2914,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,5410,"en",FALSE,FALSE,FALSE,"00769C","http://pbs.twimg.com/profile_background_images/378800000097306073/b32258dba2d6dd77ce2ede61795ac1ea.gif","https://pbs.twimg.com/profile_background_images/378800000097306073/b32258dba2d6dd77ce2ede61795ac1ea.gif",FALSE,"http://pbs.twimg.com/profile_images/736328219343785984/CsGqsMCV_normal.jpg","https://pbs.twimg.com/profile_images/736328219343785984/CsGqsMCV_normal.jpg","http://pbs.twimg.com/profile_images/736328219343785984/CsGqsMCV_normal.jpg","https://pbs.twimg.com/profile_images/736328219343785984/CsGqsMCV_normal.jpg","029347","FFFFFF","DDFFCC","333333",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/62644597/1464390480","unabicimas_uy","friend"
"82862406","GlasgowCriticalMass","glasgowcritmass","Glasgow","Glasgow's cyclist gathering - last Friday of the month, George Square at 6.  Tour de Glasgow then to the pub.",FALSE,404,625,32,2009-10-16 12:14:45,0,NA,NA,FALSE,FALSE,159,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/474318107/bikelove_normal.jpg","https://pbs.twimg.com/profile_images/474318107/bikelove_normal.jpg","http://pbs.twimg.com/profile_images/474318107/bikelove_normal.jpg","https://pbs.twimg.com/profile_images/474318107/bikelove_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,NA,"unabicimas_uy","friend"
"307200221","LA Critical Mass","LACriticalMass","Los Angeles/ Beverly Hills","The #OFFICIAL ACCOUNT for the nations largest community bicycle ride thats held every last friday of every month in the city of #LosAngeles.",FALSE,676,527,28,2011-05-29 06:10:42,263,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,764,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/825635519950315522/x1txaqMq_normal.jpg","https://pbs.twimg.com/profile_images/825635519950315522/x1txaqMq_normal.jpg","http://pbs.twimg.com/profile_images/825635519950315522/x1txaqMq_normal.jpg","https://pbs.twimg.com/profile_images/825635519950315522/x1txaqMq_normal.jpg","000000","000000","000000","000000",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/307200221/1485680510","unabicimas_uy","friend"
"364122686","Critical Mass Oslo","CMOslo","Oslo, Norway","Tweets about Critical Mass, bicycles and the city. Like us on facebook, and join our rides in Oslo last friday of the month (april-september).",FALSE,413,34,16,2011-08-29 07:10:32,0,-7200,"Greenland",TRUE,FALSE,352,"en",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/321290483/cmoslobakgrunn1.jpg","https://pbs.twimg.com/profile_background_images/321290483/cmoslobakgrunn1.jpg",TRUE,"http://pbs.twimg.com/profile_images/1518699146/Bilde_12_normal.png","https://pbs.twimg.com/profile_images/1518699146/Bilde_12_normal.png","http://pbs.twimg.com/profile_images/1518699146/Bilde_12_normal.png","https://pbs.twimg.com/profile_images/1518699146/Bilde_12_normal.png","0084B4","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,NA,"unabicimas_uy","friend"
"552996919","CriticalMassTampaBay","CriticalMassTB","Curtis Hixson Park - Tampa, FL","Tag: #CriticalMassTampaBay with your pics! Last Friday of Every Month at 8pm - Curtis Hixon Waterfront Park in Tampa, FL",FALSE,114,271,10,2012-04-13 20:41:22,9,-25200,"Pacific Time (US & Canada)",TRUE,FALSE,220,"en",FALSE,FALSE,FALSE,"131516","http://pbs.twimg.com/profile_background_images/517523667/CMTB.jpg","https://pbs.twimg.com/profile_background_images/517523667/CMTB.jpg",TRUE,"http://pbs.twimg.com/profile_images/760825954101067776/CvZq9cai_normal.jpg","https://pbs.twimg.com/profile_images/760825954101067776/CvZq9cai_normal.jpg","http://pbs.twimg.com/profile_images/760825954101067776/CvZq9cai_normal.jpg","https://pbs.twimg.com/profile_images/760825954101067776/CvZq9cai_normal.jpg","009999","EEEEEE","EFEFEF","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/552996919/1470403715","unabicimas_uy","friend"
"3537619935","Critical Mass KR","cm_krefeld","Krefeld, Nordrhein-Westfalen","Wir blockieren den Straßenverkehr nicht, wir sind der Verkehr! Jeden letzten Freitag im Monat um 18 Uhr ist Abfahrt vor dem Hauptbahnhof Krefeld",FALSE,168,239,7,2015-09-03 20:51:16,30,7200,"Amsterdam",FALSE,FALSE,154,"de",FALSE,FALSE,FALSE,"131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",TRUE,"http://pbs.twimg.com/profile_images/639541911934648320/_8IVexq3_normal.png","https://pbs.twimg.com/profile_images/639541911934648320/_8IVexq3_normal.png","http://pbs.twimg.com/profile_images/639541911934648320/_8IVexq3_normal.png","https://pbs.twimg.com/profile_images/639541911934648320/_8IVexq3_normal.png","3B94D9","000000","000000","000000",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/3537619935/1441475259","unabicimas_uy","friend"
"2242397653","Critical Mass MG","criticalmass_mg","Mönchengladbach","Jeden letzten Freitag im Monat - 19 Uhr - Schillerplatz",FALSE,114,92,5,2013-12-12 13:44:34,239,7200,"Amsterdam",FALSE,FALSE,228,"de",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/646059657262465026/tqPy6LY0_normal.jpg","https://pbs.twimg.com/profile_images/646059657262465026/tqPy6LY0_normal.jpg","http://pbs.twimg.com/profile_images/646059657262465026/tqPy6LY0_normal.jpg","https://pbs.twimg.com/profile_images/646059657262465026/tqPy6LY0_normal.jpg","000000","000000","000000","000000",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/2242397653/1443960867","unabicimas_uy","friend"
"1558020853","Critical Mass Beirut","cmbeirut","Beirut","Critical Mass Beirut on the last Saturday of every month @ 1pm meeting at Martyr's Square. Critical Mass rides take place monthly in cities around the world",FALSE,80,8,4,2013-06-30 12:51:14,0,10800,"Istanbul",FALSE,FALSE,948,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/378800000067904652/7c2ddc88d762da1d3c46997a0edb1141_normal.jpeg","https://pbs.twimg.com/profile_images/378800000067904652/7c2ddc88d762da1d3c46997a0edb1141_normal.jpeg","http://pbs.twimg.com/profile_images/378800000067904652/7c2ddc88d762da1d3c46997a0edb1141_normal.jpeg","https://pbs.twimg.com/profile_images/378800000067904652/7c2ddc88d762da1d3c46997a0edb1141_normal.jpeg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/1558020853/1372597543","unabicimas_uy","friend"
"875353891","CriticalMassFirenze","CriticalMassFir","Piazza SS Annunziata Firenze",NA,FALSE,89,5,4,2012-10-12 10:23:18,0,NA,NA,FALSE,FALSE,140,"it",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/2710629536/0cba56515a592a79650d2fc0b4d3c1ff_normal.png","https://pbs.twimg.com/profile_images/2710629536/0cba56515a592a79650d2fc0b4d3c1ff_normal.png","http://pbs.twimg.com/profile_images/2710629536/0cba56515a592a79650d2fc0b4d3c1ff_normal.png","https://pbs.twimg.com/profile_images/2710629536/0cba56515a592a79650d2fc0b4d3c1ff_normal.png","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,NA,"unabicimas_uy","friend"
"430581136","Critical Mass Modena","CriticalMass_MO","Modena piazza S.Agostino",NA,FALSE,98,51,7,2011-12-07 10:16:14,1,NA,NA,FALSE,FALSE,43,"it",FALSE,FALSE,FALSE,"C6E2EE","http://abs.twimg.com/images/themes/theme2/bg.gif","https://abs.twimg.com/images/themes/theme2/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/1678743986/image_470_normal.gif","https://pbs.twimg.com/profile_images/1678743986/image_470_normal.gif","http://pbs.twimg.com/profile_images/1678743986/image_470_normal.gif","https://pbs.twimg.com/profile_images/1678743986/image_470_normal.gif","1F98C7","C6E2EE","DAECF4","663B12",TRUE,FALSE,FALSE,NA,"unabicimas_uy","friend"
